mpl_name,mpl_radj,mpl_bmassj,mpl_bmassprov,mpl_orbper,mpl_orbsmax,mpl_orbeccen,mpl_orbincl,mpl_dens,mpl_orblper,mpl_ratror,mpl_discmethod,mpl_disc,mpl_reflink,mpl_def,mst_rad,mst_mass,mst_raderr1,mst_raderr2,mst_masserr1,mst_masserr2,mpl_radjerr1,mpl_radjerr2,mpl_bmassjerr1,mpl_bmassjerr2,mpl_bmassjlim,mpl_orbpererr1,mpl_orbpererr2,mpl_orbsmaxerr1,mpl_orbsmaxerr2,mpl_ratrorerr1,mpl_ratrorerr2,rowupdate,mpl_publ_date
Kepler-449 c,,,,33.67249795,,,,,,,Transit,2015,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000609,-0.00000609,,,,,2016-07-28,2015-08
Kepler-127 d,,,,48.63036781,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000246,-0.00000246,,,,,2016-07-28,2014-03
Kepler-127 c,,,,29.39325141,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000272,-0.00000272,,,,,2016-07-28,2014-03
Kepler-127 b,,,,14.43602503,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000365,-0.00000365,,,,,2016-07-28,2014-03
Kepler-454 b,,,,10.57375768,,,,,,,Transit,2015,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000069,-0.00000069,,,,,2016-07-28,
Kepler-128 b,,,,15.08967332,,,,,,,Transit,2013,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001522,-0.00001522,,,,,2016-07-28,2014-02
Kepler-128 c,,,,22.80273125,,,,,,,Transit,2013,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00002785,-0.00002785,,,,,2016-07-28,2014-02
Kepler-129 b,,,,15.79193352,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000337,-0.00000337,,,,,2016-07-28,2014-03
Kepler-129 c,,,,82.20069889,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000971,-0.00000971,,,,,2016-07-28,2014-03
Kepler-509 b,,,,41.74601840,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000132,-0.00000132,,,,,2016-07-28,
Kepler-36 c,,,,16.23189245,,,,,,,Transit,2012,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001597,-0.00001597,,,,,2016-07-28,2012-08
Kepler-36 b,,,,13.84911836,,,,,,,Transit,2012,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00003056,-0.00003056,,,,,2016-07-28,2012-08
Kepler-450 b,,,,28.45490735,,,,,,,Transit,2015,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000076,-0.00000076,,,,,2016-07-28,2015-08
Kepler-450 c,,,,15.41312391,,,,,,,Transit,2015,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000371,-0.00000371,,,,,2016-07-28,2015-08
Kepler-1655 b,,,,11.87290396,,,,,,,Transit,2018,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000058,-0.00000058,,,,,2016-07-28,
Kepler-510 b,,,,19.55659485,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000196,-0.00000196,,,,,2016-07-28,
Kepler-130 c,,,,27.50862867,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000078,-0.00000078,,,,,2016-07-28,2014-03
Kepler-130 b,,,,8.45742150,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000320,-0.00000320,,,,,2016-07-28,2014-03
Kepler-130 d,,,,87.51756205,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000987,-0.00000987,,,,,2016-07-28,2014-03
Kepler-131 b,,,,16.09196403,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000064,-0.00000064,,,,,2016-07-28,2014-02
Kepler-131 c,,,,25.51682997,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001750,-0.00001750,,,,,2016-07-28,2014-02
Kepler-132 d,,,,18.01017833,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000318,-0.00000318,,,,,2016-07-28,2014-03
Kepler-132 c,,,,6.41492075,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000251,-0.00000251,,,,,2016-07-28,2014-03
Kepler-132 b,,,,6.17816699,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000308,-0.00000308,,,,,2016-07-28,2014-03
Kepler-132 e,,,,110.28683856,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000295,-0.00000295,,,,,2016-07-28,
Kepler-92 b,,,,13.74882953,,,,,,,Transit,2013,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000121,-0.00000121,,,,,2016-07-28,2014-02
Kepler-92 c,,,,26.72320347,,,,,,,Transit,2013,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000411,-0.00000411,,,,,2016-07-28,2014-02
Kepler-92 d,,,,49.35705650,,,,,,,Transit,2015,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001166,-0.00001166,,,,,2016-07-28,2015-08
Kepler-511 b,,,,296.63730555,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000180,-0.00000180,,,,,2016-07-28,
Kepler-133 c,,,,31.51777830,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000250,-0.00000250,,,,,2016-07-28,2014-03
Kepler-133 b,,,,8.12997425,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000455,-0.00000455,,,,,2016-07-28,2014-03
Kepler-97 b,,,,2.58664041,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000116,-0.00000116,,,,,2016-07-28,2014-02
Kepler-512 b,,,,34.43596883,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000271,-0.00000271,,,,,2016-07-28,
Kepler-134 b,,,,5.31743891,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000113,-0.00000113,,,,,2016-07-28,2014-03
Kepler-134 c,,,,10.10567260,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000433,-0.00000433,,,,,2016-07-28,2014-03
Kepler-513 b,,,,28.86237473,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000224,-0.00000224,,,,,2016-07-28,
Kepler-261 b,,,,10.38121981,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000118,-0.00000118,,,,,2016-07-28,2014-03
Kepler-261 c,,,,24.57079771,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000216,-0.00000216,,,,,2016-07-28,2014-03
Kepler-744 b,,,,12.06223957,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000286,-0.00000286,,,,,2016-07-28,
Kepler-745 b,,,,9.93153577,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001234,-0.00001234,,,,,2016-07-28,
Kepler-262 c,,,,21.85378912,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000720,-0.00000720,,,,,2016-07-28,2014-03
Kepler-262 b,,,,13.06078532,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000989,-0.00000989,,,,,2016-07-28,2014-03
Kepler-263 b,,,,16.56808299,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000352,-0.00000352,,,,,2016-07-28,2014-03
Kepler-263 c,,,,47.33304842,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001054,-0.00001054,,,,,2016-07-28,2014-03
Kepler-264 b,,,,40.80657815,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000773,-0.00000773,,,,,2016-07-28,2014-03
Kepler-264 c,,,,140.10244895,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001924,-0.00001924,,,,,2016-07-28,2014-03
Kepler-747 b,,,,35.61758850,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000133,-0.00000133,,,,,2016-07-28,
Kepler-749 b,,,,17.31706878,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000328,-0.00000328,,,,,2016-07-28,
Kepler-750 b,,,,9.42887200,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000289,-0.00000289,,,,,2016-07-28,
Kepler-751 b,,,,17.44496257,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000241,-0.00000241,,,,,2016-07-28,
Kepler-752 b,,,,18.82756878,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000681,-0.00000681,,,,,2016-07-28,
Kepler-753 b,,,,5.74771193,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000153,-0.00000153,,,,,2016-07-28,
Kepler-755 b,,,,1.26909087,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000106,-0.00000106,,,,,2016-07-28,
Kepler-755 c,,,,2.85312536,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000263,-0.00000263,,,,,2016-07-28,
Kepler-265 c,,,,17.02893963,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000526,-0.00000526,,,,,2016-07-28,2014-03
Kepler-265 e,,,,67.83266255,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00001546,-0.00001546,,,,,2016-07-28,2014-03
Kepler-265 d,,,,43.12984363,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000932,-0.00000932,,,,,2016-07-28,2014-03
Kepler-758 b,,,,12.10982274,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000887,-0.00000887,,,,,2016-07-28,
Kepler-732 b,,,,9.46781385,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000071,-0.00000071,,,,,2016-07-28,
Kepler-732 c,,,,0.89304105,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000064,-0.00000064,,,,,2016-07-28,
Kepler-733 b,,,,20.83434505,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000429,-0.00000429,,,,,2016-07-28,
Kepler-255 c,,,,9.94603588,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000233,-0.00000233,,,,,2016-07-28,2014-03
Kepler-256 e,,,,10.68164811,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000875,-0.00000875,,,,,2016-07-28,2014-03
Kepler-734 b,,,,6.10484996,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000046,-0.00000046,,,,,2016-07-28,
Kepler-257 c,,,,6.58148439,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000086,-0.00000086,,,,,2016-07-28,2014-03
Kepler-257 b,,,,2.38265264,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000178,-0.00000178,,,,,2016-07-28,2014-03
Kepler-257 d,,,,24.66454505,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000132,-0.00000132,,,,,2016-07-28,2014-03
Kepler-735 b,,,,11.51516739,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000127,-0.00000127,,,,,2016-07-28,
Kepler-736 b,,,,3.60147889,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000168,-0.00000168,,,,,2016-07-28,
Kepler-737 b,,,,28.59908593,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000190,-0.00000190,,,,,2016-07-28,
Kepler-738 b,,,,24.58721963,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000357,-0.00000357,,,,,2016-07-28,
Kepler-739 b,,,,12.53248389,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000175,-0.00000175,,,,,2016-07-28,
Kepler-258 b,,,,13.19721444,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000082,-0.00000082,,,,,2016-07-28,2014-03
Kepler-258 c,,,,33.65292978,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000326,-0.00000326,,,,,2016-07-28,2014-03
Kepler-32 b,,,,5.90129150,,,,,,,Transit,2011,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000164,-0.00000164,,,,,2016-07-28,2012-05
Kepler-32 c,,,,8.75208271,,,,,,,Transit,2011,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000304,-0.00000304,,,,,2016-07-28,2012-05
Kepler-32 d,,,,22.78073412,,,,,,,Transit,2012,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000191,-0.00000191,,,,,2016-07-28,2013-02
Kepler-740 b,,,,3.58410138,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000058,-0.00000058,,,,,2016-07-28,
Kepler-259 b,,,,8.11526632,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000169,-0.00000169,,,,,2016-07-28,2014-03
Kepler-259 c,,,,36.92515874,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000493,-0.00000493,,,,,2016-07-28,2014-03
Kepler-741 b,,,,7.03899386,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000221,-0.00000221,,,,,2016-07-28,
Kepler-742 b,,,,8.36086357,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000085,-0.00000085,,,,,2016-07-28,
Kepler-21 b,,,,2.78581504,,,,,,,Transit,2012,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000166,-0.00000166,,,,,2016-07-28,2012-02
Kepler-260 b,,,,8.18740532,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000194,-0.00000194,,,,,2016-07-28,2014-03
Kepler-260 c,,,,76.05145255,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00002943,-0.00002943,,,,,2016-07-28,2014-03
Kepler-743 b,,,,3.17926270,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000087,-0.00000087,,,,,2016-07-28,
Kepler-1133 b,,,,11.55558875,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000310,-0.00000310,,,,,2016-07-28,
Kepler-1134 b,,,,17.13269367,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000611,-0.00000611,,,,,2016-07-28,
Kepler-370 c,,,,19.02314741,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000788,-0.00000788,,,,,2016-07-28,2014-03
Kepler-1135 b,,,,76.95806106,,,,,,,Transit,2016,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000863,-0.00000863,,,,,2016-07-28,
Kepler-371 b,,,,34.76272580,,,,,,,Transit,2014,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0,,,,,,,,,,,,0.00000726,-0.00000726,,,,,2016-07-28,2014-03
