pl_name,pl_rvflag,pl_controvflag,pl_radj,pl_bmassj,pl_bmassprov,pl_bmassjlim,pl_radjerr1,pl_radjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbper,pl_orbsmax,pl_orbpererr1,pl_orbpererr2,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbincl,pl_dens,pl_orblper,pl_ratror,pl_discmethod,pl_kepflag,pl_k2flag,pl_locale,pl_facility,pl_disc,pl_def_refname,pl_disc_refname,rowupdate,pl_publ_date,pl_insol,st_teff,st_metfe,st_metratio,pl_hostname,st_rad,st_mass,st_spstr,st_raderr1,st_raderr2,st_masserr1,st_masserr2
OGLE-TR-113 b,1,0,1.093,1.26000,Mass,0,0.028,-0.019,0.16000,-0.16000,1.43247520,0.022890,,,0.000160,-0.000150,,87.800,1.20000,,,Transit,0,0,Ground,OGLE,2004,Torres et al. 2008,Bouchy et al. 2004,2014-05-14,2004-07,,4790.00,,,OGLE-TR-113,0.77,0.78,K4 V,0.02,,0.02,
HATS-58 A b,1,0,1.095,1.03000,Mass,0,0.062,-0.062,0.23000,-0.23000,4.21808960,0.057980,0.00000890,-0.00000890,0.000570,-0.000570,0.168000,85.690,0.96000,,0.07860,Transit,0,0,Ground,HATSouth,2019,Espinoza et al. 2019,Espinoza et al. 2019,2019-08-15,2019-07,,7175.00,,,HATS-58 A,1.43,1.46,,0.06,-0.06,0.04,-0.04
WASP-170 b,1,0,1.096,1.60000,Mass,0,0.085,-0.085,0.20000,-0.20000,2.34478022,0.033700,0.00000360,-0.00000360,0.001800,-0.001800,,84.870,1.60000,,0.11750,Transit,0,0,Ground,SuperWASP-South,2018,Barkaoui et al. 2019,Barkaoui et al. 2019,2018-12-13,,680.0000,5600.00,0.220,[Fe/H],WASP-170,0.94,0.93,,0.06,-0.06,0.15,-0.15
Qatar-3 b,1,0,1.096,4.31000,Mass,0,0.140,-0.140,0.47000,-0.47000,2.50792040,0.037830,,,0.000690,-0.000690,0.000000,86.800,4.00000,,0.08880,Transit,0,0,Ground,Qatar,2017,Alsubai et al. 2017,Alsubai et al. 2017,2017-04-27,2017-04,1330.0000,6007.00,-0.041,[Fe/H],Qatar-3,1.27,1.15,G0 V,0.14,-0.14,0.06,-0.06
Kepler-30 c,0,0,1.097,2.01000,Mass,0,0.036,-0.036,0.16000,-0.16000,60.32310500,0.300000,0.00024400,-0.00024400,,,0.011100,90.323,1.88000,-49.0000,,Transit,1,0,Space,Kepler,2012,Sanchis-Ojeda et al. 2012,Sanchis-Ojeda et al. 2012,2014-05-14,2012-07,,5498.00,0.180,[Fe/H],Kepler-30,0.95,0.99,,0.12,-0.12,0.08,-0.08
WASP-41 b,1,0,1.100,0.85000,Mass,0,0.050,-0.050,0.11000,-0.11000,3.05240000,,0.00000100,-0.00000100,,,0.000000,89.400,,,,Transit,0,0,Ground,SuperWASP,2012,Stassun et al. 2017,Maxted et al. 2011,2018-04-26,2012-10,,5545.00,0.060,[Fe/H],WASP-41,0.83,0.81,,0.04,-0.04,0.15,-0.15
WASP-44 b,1,0,1.100,0.87000,Mass,0,0.081,-0.076,0.06300,-0.06200,2.42380400,0.034530,0.00000800,-0.00000800,0.000650,-0.000650,,86.210,0.81100,,0.12480,Transit,0,0,Ground,SuperWASP,2011,Addison et al. 2019,Anderson et al. 2011,2019-09-26,2012-05,533.0000,5420.00,-0.003,[Fe/H],WASP-44,0.91,0.94,G8 V,0.05,-0.05,0.05,-0.05
Kepler-730 b,0,0,1.100,,,,0.047,-0.050,,,6.49168281,0.069400,,,0.001600,-0.001200,,86.960,,,0.08013,Transit,1,0,Space,Kepler,2016,Ca&ntilde;as et al. 2019,Morton et al. 2016,2019-01-17,,,5620.00,0.210,[Fe/H],Kepler-730,1.41,1.05,,0.05,-0.05,0.07,-0.05
Kepler-117 c,1,0,1.101,1.84000,Mass,0,0.035,-0.035,0.18000,-0.18000,50.79039100,0.280400,0.00001400,-0.00001400,0.009200,-0.002800,0.032300,89.640,1.74000,305.0000,0.07052,Transit,1,0,Space,Kepler,2014,Bruno et al. 2015,Rowe et al. 2014,2014-11-19,2014-03,,6150.00,-0.040,[Fe/H],Kepler-117,1.61,1.13,F8 V,0.05,-0.05,0.13,-0.02
HATS-15 b,1,0,1.105,2.17000,Mass,0,0.040,-0.040,0.15000,-0.15000,1.74748753,0.027120,0.00000094,-0.00000094,0.000230,-0.000230,0.126000,87.130,1.97000,,0.12290,Transit,0,0,Ground,HATSouth,2016,Ciceri et al. 2016,Ciceri et al. 2016,2016-06-23,2016-07,,5311.00,0.000,[Fe/H],HATS-15,0.92,0.87,G9 V,0.03,-0.03,0.02,-0.02
Qatar-5 b,1,0,1.107,4.32000,Mass,0,0.064,-0.064,0.18000,-0.18000,2.87923190,0.041270,,,0.000670,-0.000670,0.000000,88.740,3.95000,,0.10610,Transit,0,0,Ground,Qatar,2017,Alsubai et al. 2017,Alsubai et al. 2017,2017-04-27,2017-04,669.0000,5747.00,0.377,[Fe/H],Qatar-5,1.08,1.13,G2 V,0.05,-0.05,0.06,-0.06
KOI-217 b,0,0,1.110,,,,0.020,-0.020,,,3.90512000,0.047700,0.00005000,-0.00005000,0.000700,-0.000700,0.000000,89.800,,,,Transit,1,0,Space,Kepler,2010,Howell et al. 2010,Howell et al. 2010,2014-05-14,2010-12,,5545.00,,,KOI-217,0.86,0.95,,0.02,,0.05,
HAT-P-21 b,1,0,1.110,4.87000,Mass,0,0.160,-0.160,1.57000,-1.57000,4.12448000,,0.00000700,-0.00000700,,,0.230000,87.200,,,,Transit,0,0,Ground,HATNet,2010,Stassun et al. 2017,Bakos et al. 2010,2018-04-26,2011-12,,5588.00,0.010,[Fe/H],HAT-P-21,1.21,1.24,G3,0.17,-0.17,0.60,-0.60
KELT-1 b,1,0,1.110,27.23000,Mass,0,0.032,-0.022,0.50000,-0.48000,1.21751400,0.024660,0.00001500,-0.00001500,0.000160,-0.000160,0.009900,87.800,24.70000,61.0000,,Transit,0,0,Ground,KELT,2012,Siverd et al. 2012,Siverd et al. 2012,2014-05-14,2012-12,,6518.00,,,KELT-1,1.46,1.32,,0.04,,0.03,
WASP-69 b,1,0,1.110,0.29000,Mass,0,0.040,-0.040,0.03000,-0.03000,3.86814000,,0.00000200,-0.00000200,,,0.000000,86.710,,,,Transit,0,0,Ground,SuperWASP,2014,Stassun et al. 2017,Anderson et al. 2014,2018-04-26,2014-12,,4700.00,0.150,[Fe/H],WASP-69,0.86,0.98,K5,0.03,-0.03,0.14,-0.14
WASP-49 b,1,0,1.110,0.37000,Mass,0,0.110,-0.110,0.08000,-0.08000,2.78174000,,0.00000600,-0.00000600,,,0.000000,84.890,,,,Transit,0,0,Ground,SuperWASP,2012,Stassun et al. 2017,Lendl et al. 2012,2018-04-26,2012-08,,5600.00,-0.230,[Fe/H],WASP-49,0.97,0.92,G6 V,0.09,-0.09,0.30,-0.30
WASP-11 b,1,0,1.110,0.79000,Mass,0,0.100,-0.100,0.17000,-0.17000,3.72247000,,0.00000700,-0.00000700,,,0.000000,89.800,,,,Transit,0,0,Ground,SuperWASP,2008,Stassun et al. 2017,West et al. 2009,2018-04-26,2009-07,,4800.00,0.000,[Fe/H],WASP-11,0.89,1.42,K3 V,0.08,-0.08,0.43,-0.43
EPIC 248847494 b,1,0,1.110,13.00000,Mass,1,0.070,-0.070,,,3650.00000000,4.500000,1280.00000000,-1130.00000000,1.000000,-1.000000,0.000000,89.870,,,0.04200,Transit,0,1,Space,K2,2018,Giles et al. 2018,Giles et al. 2018,2019-07-25,2018-07,0.1900,4898.00,-0.230,[Fe/H],EPIC 248847494,2.70,0.90,,0.12,-0.12,0.09,-0.09
Kepler-302 c,0,0,1.111,,,,0.227,-0.227,,,127.28218400,0.503000,0.00042700,-0.00042700,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5740.00,,,Kepler-302,1.22,,,0.25,-0.25,,
WASP-65 b,1,0,1.112,1.55000,Mass,0,0.059,-0.059,0.16000,-0.16000,2.31142430,0.033400,0.00000150,-0.00000150,0.001600,-0.001700,0.000000,88.800,1.50000,,,Transit,0,0,Ground,SuperWASP,2013,Gomez et al. 2013,Gomez et al. 2013,2014-05-14,2013-11,,5600.00,-0.070,[Fe/H],WASP-65,1.01,0.93,G6,0.05,-0.05,0.14,-0.14
WASP-147 b,1,0,1.115,0.27500,Mass,0,0.140,-0.093,0.02800,-0.02700,4.60273000,0.054900,0.00002700,-0.00002700,0.001200,-0.001300,0.000000,87.900,0.26300,,0.08000,Transit,0,0,Ground,SuperWASP-South,2018,Lendl et al. 2019,Lendl et al. 2019,2018-11-01,,,5702.00,0.092,[Fe/H],WASP-147,1.43,1.04,G4,0.14,-0.08,0.07,-0.07
HATS-47 b,1,0,1.117,0.36900,Mass,0,0.014,-0.014,0.03100,-0.02100,3.92280380,0.042690,0.00000220,-0.00000220,0.000330,-0.000250,0.088000,87.080,0.33100,,0.17460,Transit,0,0,Ground,HATSouth,2020,Hartman et al. 2020,Hartman et al. 2020,2020-02-27,2020-02,87.7300,4512.00,-0.113,[Fe/H],HATS-47,0.66,0.67,,0.01,-0.01,0.02,-0.01
WASP-42 b,1,0,1.122,0.52700,Mass,0,0.039,-0.039,0.02800,-0.02800,4.98168190,0.056100,0.00000110,-0.00000110,0.001200,-0.001200,,88.000,0.46400,,0.12930,Transit,0,0,Ground,SuperWASP,2012,Southworth et al. 2016,Lendl et al. 2012,2016-02-25,2012-08,,5315.00,0.290,[Fe/H],WASP-42,0.89,0.95,,0.03,-0.03,0.06,-0.06
HATS-59 b,1,0,1.126,0.80600,Mass,0,0.077,-0.077,0.06900,-0.06900,5.41608100,0.061120,0.00001600,-0.00001600,0.000760,-0.000760,0.129000,88.100,0.70000,227.0000,0.11160,Transit,0,0,Ground,HATSouth,2018,Sarkis et al. 2018,Sarkis et al. 2018,2018-12-06,,269.0000,5670.00,0.180,[Fe/H],HATS-59,1.04,1.04,,0.07,-0.07,0.04,-0.04
WASP-47 b,1,0,1.127,1.14243,Mass,0,0.013,-0.013,0.02297,-0.02297,4.15912890,,0.00000420,-0.00000420,,,,88.980,0.99300,,0.10193,Transit,0,1,Ground,SuperWASP,2012,Vanderburg et al. 2017,Hellier et al. 2012,2018-06-21,2012-10,,5552.00,0.380,[M/H],WASP-47,1.14,1.04,,0.01,-0.01,0.03,-0.03
WASP-164 b,1,0,1.128,2.13000,Mass,0,0.041,-0.043,0.12000,-0.13000,1.77712550,0.028180,0.00000280,-0.00000280,0.000650,-0.000720,0.000000,82.730,1.96000,,0.12420,Transit,0,0,Ground,SuperWASP-South,2018,Lendl et al. 2019,Lendl et al. 2019,2018-11-01,,,5806.00,-0.010,[Fe/H],WASP-164,0.93,0.95,G2 V,0.03,-0.03,0.07,-0.07
OGLE-TR-182 b,1,0,1.130,1.01000,Mass,0,0.240,-0.080,0.15000,-0.15000,3.97910000,0.051000,0.00001000,-0.00001000,0.001000,-0.001000,0.000000,85.700,,,,Transit,0,0,Ground,OGLE,2007,Pont et al. 2008,Pont et al. 2008,2014-05-14,2008-08,,5924.00,,,OGLE-TR-182,1.14,1.14,,0.23,,0.05,
SWEEPS-11 b,1,0,1.130,9.70000,Mass,0,0.210,-0.210,5.60000,-4.50000,1.79600000,0.030000,,,,,,,,,,Transit,0,0,Space,Hubble Space Telescope,2006,Sahu et al. 2006,Sahu et al. 2006,2014-05-14,2006-10,,,,,SWEEPS-11,1.45,1.10,,,,,
TrES-1 b,1,0,1.130,0.84000,Mass,0,0.060,-0.060,0.11000,-0.11000,3.03007000,,0.00000800,-0.00000800,,,0.000000,90.000,,,,Transit,0,0,Ground,TrES,2004,Stassun et al. 2017,Alonso et al. 2004,2018-04-26,2004-10,,5230.00,0.020,[Fe/H],TrES-1,0.85,1.04,K0 V,0.05,-0.05,0.19,-0.19
WASP-8 b,1,0,1.130,2.54000,Mass,0,0.050,-0.050,0.33000,-0.33000,8.15872000,,0.00001500,-0.00001500,,,0.310000,88.550,,,,Transit,0,0,Ground,SuperWASP,2010,Stassun et al. 2017,Queloz et al. 2010,2018-10-26,2010-07,,5600.00,0.170,[Fe/H],WASP-8,1.03,1.34,G8 V,0.04,-0.04,0.26,-0.26
HATS-50 b,1,0,1.130,0.39000,Mass,0,0.075,-0.075,0.10000,-0.10000,3.82970150,0.050460,0.00000460,-0.00000460,0.000600,-0.000600,0.516000,87.540,0.33000,,0.10380,Transit,0,0,Ground,HATSouth,2017,Henning et al. 2018,Henning et al. 2018,2018-01-05,,,5990.00,,,HATS-50,1.12,1.17,,0.06,-0.06,0.04,-0.04
Kepler-434 b,1,0,1.130,2.86000,Mass,0,0.260,-0.180,0.35000,-0.35000,12.87470990,0.114300,0.00000500,-0.00000500,0.003000,-0.003000,0.131000,86.460,2.40000,82.0000,0.08350,Transit,1,0,Space,Kepler,2015,Almenara et al. 2015,Almenara et al. 2015,2015-01-14,2015-03,,5977.00,0.250,[Fe/H],Kepler-434,1.38,1.20,,0.13,-0.13,0.09,-0.09
WASP-151 b,1,0,1.130,0.31000,Mass,0,0.030,-0.030,0.04000,-0.03000,4.53347100,0.055000,0.00000400,-0.00000400,0.001000,-0.001000,0.003000,89.200,0.29000,-50.0000,0.10110,Transit,0,1,Ground,SuperWASP-South,2017,Demangeon et al. 2018,Demangeon et al. 2018,2017-10-26,,460.0000,5871.00,0.100,[Fe/H],WASP-151,1.14,1.08,G1,0.03,-0.03,0.08,-0.08
K2-253 b,0,0,1.130,,,,0.062,-0.054,,,4.00167000,0.050600,0.00013000,-0.00013000,0.001000,-0.001100,,,,,0.10500,Transit,0,1,Space,K2,2018,Livingston et al. 2018,Livingston et al. 2018,2018-07-12,,,6027.00,0.000,[Fe/H],K2-253,1.10,1.08,,0.04,-0.04,0.05,-0.08
Kepler-762 b,0,0,1.131,,,,0.236,-0.112,,,3.77055210,,0.00000094,-0.00000094,,,,,,,0.10847,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5944.00,0.020,[Fe/H],Kepler-762,1.08,1.06,,0.23,-0.11,0.07,-0.06
HAT-P-19 b,1,0,1.132,0.29200,Mass,0,0.072,-0.072,0.01800,-0.01800,4.00877800,0.046600,0.00000600,-0.00000600,0.000800,-0.000800,0.067000,88.200,0.25000,256.0000,0.14180,Transit,0,0,Ground,HATNet,2010,Hartman et al. 2011,Hartman et al. 2011,2014-05-14,2011-01,,4990.00,0.230,[Fe/H],HAT-P-19,0.82,0.84,K1,0.05,-0.05,0.04,-0.04
HAT-P-25 b,1,0,1.135,0.56900,Mass,0,0.048,-0.048,0.02300,-0.02200,3.65281514,0.046600,0.00000076,-0.00000075,0.000810,-0.000800,0.023000,88.220,0.48300,287.0000,0.12690,Transit,0,0,Ground,HATNet,2010,Wang et al. 2018,Quinn et al. 2010,2019-01-17,2012-01,325.0000,5519.00,0.294,[Fe/H],HAT-P-25,0.92,1.01,G5,0.03,-0.03,0.05,-0.05
Qatar-4 b,1,0,1.135,6.10000,Mass,0,0.110,-0.110,0.54000,-0.54000,1.80535640,0.028030,,,0.000480,-0.000480,0.000000,87.500,5.10000,,0.13790,Transit,0,0,Ground,Qatar,2017,Alsubai et al. 2017,Alsubai et al. 2017,2017-04-27,2017-04,614.0000,5215.00,0.103,[Fe/H],Qatar-4,0.85,0.90,K1 V,0.06,-0.06,0.05,-0.05
Kepler-14 b,1,0,1.136,8.40000,Mass,0,0.073,-0.054,0.35000,-0.34000,6.79012300,,0.00000430,-0.00000430,,,0.035000,90.000,7.10000,,0.05690,Transit,1,0,Space,Kepler,2011,Buchhave et al. 2011,Buchhave et al. 2011,2014-05-14,2011-11,,6395.00,0.120,[Fe/H],Kepler-14,2.05,1.51,,0.11,-0.08,0.04,-0.04
NGTS-5 b,1,0,1.136,0.22900,Mass,0,0.023,-0.023,0.03700,-0.03700,3.35698660,0.038200,0.00000260,-0.00000260,0.001300,-0.001300,0.000000,86.600,,,0.15790,Transit,0,0,Ground,Paranal Observatory,2019,Eigm&uuml;ller et al. 2019,Eigm&uuml;ller et al. 2019,2019-05-16,2019-05,,4987.00,0.120,[Fe/H],NGTS-5,0.74,0.66,K2 V,0.01,-0.01,0.07,-0.06
WASP-104 b,1,0,1.137,1.27200,Mass,0,0.037,-0.037,0.04700,-0.04700,1.75541370,0.029180,0.00000180,-0.00000360,0.000450,-0.000450,0.000000,83.630,1.07400,,,Transit,0,0,Ground,SuperWASP,2014,Smith et al. 2014,Smith et al. 2014,2014-09-25,2014-10,,5475.00,0.320,[Fe/H],WASP-104,0.96,1.08,G8,0.03,-0.03,0.05,-0.05
HATS-57 b,1,0,1.139,3.14700,Mass,0,0.028,-0.028,0.07300,-0.07300,2.35062100,0.034930,0.00000130,-0.00000130,0.000210,-0.000300,0.028000,87.880,2.65000,,0.12180,Transit,0,0,Ground,HATSouth,2019,Espinoza et al. 2019,Espinoza et al. 2019,2019-08-15,2019-07,,5587.00,0.268,[Fe/H],HATS-57,0.96,1.03,,0.01,-0.01,0.02,-0.03
WASP-97 b,1,0,1.140,1.36000,Mass,0,0.060,-0.060,0.19000,-0.19000,2.07276000,,0.00000100,-0.00000100,,,0.000000,88.000,,,,Transit,0,0,Ground,SuperWASP,2014,Stassun et al. 2017,Hellier et al. 2014,2018-04-26,2014-04,,5640.00,0.230,[Fe/H],WASP-97,1.08,1.18,G5,0.06,-0.06,0.24,-0.24
XO-1 b,1,0,1.140,0.83000,Mass,0,0.070,-0.070,0.13000,-0.13000,3.94153000,,0.00002700,-0.00002700,,,0.000000,88.810,,,,Transit,0,0,Ground,XO,2006,Stassun et al. 2017,McCullough et al. 2006,2018-04-26,2006-09,,5750.00,0.020,[Fe/H],XO-1,0.88,0.88,G1 V,0.05,-0.05,0.19,-0.19
XO-5 b,1,0,1.140,1.19000,Mass,0,0.030,-0.030,0.03000,-0.03000,4.18775580,0.051500,0.00000060,-0.00000060,0.000500,-0.000500,0.000000,86.800,1.06000,,0.10390,Transit,0,0,Ground,XO,2008,Smith 2015,Burke et al. 2008,2015-02-12,2008-10,,5430.00,0.050,[Fe/H],XO-5,1.13,1.04,G8 V,0.03,-0.03,0.03,-0.03
Qatar-1 b,1,0,1.143,1.29400,Mass,0,0.026,-0.025,0.05200,-0.04900,1.42002420,0.023320,0.00000022,-0.00000022,0.000400,-0.000400,0.000000,84.080,1.07600,,0.14629,Transit,0,0,Ground,Qatar,2010,Collins et al. 2017,Alsubai et al. 2011,2016-09-15,2011-10,,5013.00,0.171,[Fe/H],Qatar-1,0.80,0.84,,0.02,-0.02,0.04,-0.04
WASP-161 b,1,0,1.143,2.49000,Mass,0,0.065,-0.058,0.21000,-0.21000,5.40604250,0.067300,0.00000480,-0.00000480,0.002300,-0.002300,,89.010,2.20000,,0.06710,Transit,0,0,Ground,SuperWASP-South,2018,Barkaoui et al. 2019,Barkaoui et al. 2019,2018-12-13,,990.0000,6400.00,0.160,[Fe/H],WASP-161,1.71,1.39,,0.08,-0.07,0.14,-0.14
WASP-98 b,1,0,1.144,0.92200,Mass,0,0.034,-0.034,0.08000,-0.08000,2.96264036,0.037620,0.00000043,-0.00000043,0.001000,-0.001000,,86.380,0.76400,,0.15824,Transit,0,0,Ground,SuperWASP,2014,Mancini et al. 2016,Hellier et al. 2014,2016-08-04,2014-04,,5473.00,-0.490,[Fe/H],WASP-98,0.74,0.81,G7,0.02,-0.02,0.06,-0.06
Kepler-432 b,1,0,1.145,5.41000,Mass,0,0.036,-0.039,0.32000,-0.18000,52.50112900,0.301000,0.00006700,-0.00005300,0.016000,-0.011000,0.513400,88.170,4.46000,64.1000,0.02914,Transit,1,0,Space,Kepler,2015,Quinn et al. 2015,Ciceri et al. 2015,2015-04-30,2015-01,,4995.00,-0.070,[m/H],Kepler-432,4.06,1.32,,0.12,-0.08,0.10,-0.07
HAT-P-22 b,1,0,1.150,2.47000,Mass,0,0.190,-0.190,0.32000,-0.32000,3.21222000,,0.00000900,-0.00000900,,,0.020000,86.900,,,,Transit,0,0,Ground,HATNet,2010,Stassun et al. 2017,Bakos et al. 2010,2018-04-26,2011-12,,5302.00,0.240,[Fe/H],HAT-P-22,1.11,1.13,G5,0.05,-0.05,0.22,-0.22
WASP-67 b,1,0,1.150,0.43000,Mass,0,0.110,-0.110,0.09000,-0.09000,4.61442000,,0.00001000,-0.00001000,,,0.000000,85.800,,,,Transit,0,0,Ground,SuperWASP,2012,Stassun et al. 2017,Hellier et al. 2012,2018-04-26,2012-10,,5200.00,-0.070,[Fe/H],WASP-67,0.88,0.91,,0.08,-0.08,0.28,-0.28
Kepler-422 b,1,0,1.150,0.43000,Mass,0,0.110,-0.110,0.13000,-0.13000,7.89144830,0.082000,0.00000050,-0.00000051,0.011000,-0.010000,,,0.38000,,0.09570,Transit,1,0,Space,Kepler,2014,Endl et al. 2014,Endl et al. 2014,2014-10-03,2014-11,,5972.00,0.230,[Fe/H],Kepler-422,1.24,1.15,,0.12,-0.12,0.06,-0.06
WASP-190 b,1,0,1.150,1.00000,Mass,0,0.090,-0.090,0.10000,-0.10000,5.36775300,0.066300,0.00000400,-0.00000400,0.000800,-0.000800,0.000000,87.100,,,,Transit,0,0,Ground,WASP-South,2019,Temple et al. 2019,Temple et al. 2019,2019-03-05,,,6400.00,-0.020,[Fe/H],WASP-190,1.60,1.35,F6 IV-V,0.10,-0.10,0.05,-0.05
HATS-36 b,1,0,1.153,,,,0.034,-0.034,,,4.17518600,0.052300,0.00003300,-0.00003300,0.000600,-0.000600,,,,,0.10770,Transit,0,1,Ground,HATSouth,2018,Livingston et al. 2018,Bayliss et al. 2018,2018-10-26,,,5950.00,0.150,[Fe/H],HATS-36,1.10,1.10,G0 V,0.03,-0.03,0.04,-0.04
HATS-60 b,1,0,1.153,0.66200,Mass,0,0.053,-0.053,0.05500,-0.05500,3.56082900,0.047080,0.00003200,-0.00003200,0.000150,-0.000230,0.191000,86.280,0.53700,,0.08110,Transit,0,0,Ground,HATSouth,2018,Hartman et al. 2019,Hartman et al. 2019,2019-01-17,,903.9000,5688.00,0.335,[Fe/H],HATS-60,1.46,1.10,,0.02,-0.02,0.01,-0.02
Wendelstein-2 b,1,0,1.159,0.73100,Mass,0,0.020,-0.021,0.54100,-0.31100,1.75222390,0.023400,0.00000080,-0.00000080,0.001500,-0.001500,0.057000,87.870,0.62000,,0.17600,Transit,0,0,Ground,Haleakala Observatory,2020,Obermeier et al. 2020,Obermeier et al. 2020,2020-07-09,2020-05,,4591.00,,,Wendelstein-2,0.66,0.73,K6 V,0.10,-0.10,0.11,-0.11
WASP-37 b,1,0,1.160,1.80000,Mass,0,0.070,-0.060,0.17000,-0.17000,3.57746900,0.044600,0.00001100,-0.00001100,0.001900,-0.001900,0.000000,88.820,1.53000,,,Transit,0,0,Ground,SuperWASP,2010,Simpson et al. 2010,Simpson et al. 2010,2014-05-14,2011-01,,5800.00,,,WASP-37,1.00,0.93,,0.05,,0.12,
Kepler-785 b,0,0,1.162,,,,0.039,-0.047,,,1.97376093,,0.00000010,-0.00000010,,,,,,,0.16741,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4739.00,-0.020,[Fe/H],Kepler-785,0.71,0.77,,0.02,-0.03,0.03,-0.04
WASP-70 A b,1,0,1.164,0.59000,Mass,0,0.073,-0.102,0.02200,-0.02200,3.71302030,0.048530,0.00000470,-0.00000470,0.000620,-0.000620,0.000000,87.120,0.49900,,,Transit,0,0,Ground,SuperWASP,2014,Anderson et al. 2014,Anderson et al. 2014,2014-10-15,2014-12,,5763.00,-0.006,[Fe/H],WASP-70 A,1.22,1.11,G4,0.06,-0.09,0.04,-0.04
CoRoT-6 b,1,0,1.166,2.96000,Mass,0,0.035,-0.035,0.34000,-0.34000,8.88659300,0.085500,0.00000400,-0.00000400,0.001500,-0.001500,0.100000,89.070,2.32000,,0.11690,Transit,0,0,Space,CoRoT,2009,Fridlund et al. 2010,Fridlund et al. 2010,2014-05-14,2010-03,,6090.00,-0.200,[Fe/H],CoRoT-6,1.02,1.05,F9 V,0.03,-0.03,0.05,-0.05
WASP-50 b,1,0,1.166,1.46880,Mass,0,0.043,-0.043,0.09200,-0.09200,1.95510000,0.029300,0.00000500,-0.00000500,0.001300,-0.001300,,84.880,1.32500,,0.13900,Transit,0,0,Ground,SuperWASP,2011,Chakrabarty &amp; Sengupta 2019,Gillon et al. 2011,2019-07-11,2011-09,,5400.00,,,WASP-50,0.84,0.89,,0.03,-0.03,0.08,-0.07
HATS-2 b,1,0,1.168,1.34500,Mass,0,0.030,-0.030,0.15000,-0.15000,1.35413300,0.023000,0.00000100,-0.00000100,0.000300,-0.000300,0.000000,87.200,1.05000,0.0000,0.13350,Transit,0,0,Ground,HATSouth,2013,Mohler-Fischer et al. 2013,Mohler-Fischer et al. 2013,2014-05-14,2013-10,,5227.00,0.150,[Fe/H],HATS-2,0.90,0.88,K,0.02,-0.02,0.04,-0.04
HAT-P-29 b,1,0,1.170,0.88000,Mass,0,0.130,-0.130,0.25000,-0.25000,5.72319000,,0.00004900,-0.00004900,,,0.090000,87.100,,,,Transit,0,0,Ground,HATNet,2011,Stassun et al. 2017,Buchhave et al. 2011,2018-04-26,2011-06,,6087.00,0.210,[Fe/H],HAT-P-29,1.30,1.45,F8,0.14,-0.14,0.60,-0.60
Kepler-40 b,1,0,1.170,2.20000,Mass,0,0.040,-0.040,0.40000,-0.40000,6.87349000,0.080000,0.00064000,-0.00064000,0.003000,-0.003000,0.000000,89.700,1.68000,,0.05650,Transit,1,0,Space,Kepler,2010,Santerne et al. 2011,Santerne et al. 2011,2014-05-14,2011-04,,6510.00,0.100,[Fe/H],Kepler-40,2.13,1.48,F5 IV,0.06,-0.06,0.06,-0.06
CoRoT-16 b,1,0,1.170,0.53500,Mass,0,0.160,-0.140,0.08500,-0.08300,5.35227000,0.061800,0.00020000,-0.00020000,0.001500,-0.001500,0.330000,85.010,0.44000,168.4100,0.10100,Transit,0,0,Space,CoRoT,2011,Ollivier et al. 2012,Ollivier et al. 2012,2014-05-14,2012-05,,5650.00,0.190,[M/H],CoRoT-16,1.19,1.10,G5 V,0.14,-0.13,0.08,-0.08
TOI-677 b,1,0,1.170,1.23600,Mass,0,0.030,-0.030,0.06900,-0.06700,11.23660000,0.103800,0.00011000,-0.00011000,0.001700,-0.001700,0.435000,87.630,,70.4700,0.09420,Transit,0,0,Space,Transiting Exoplanet Survey Satellite (TESS),2020,Jord&aacute;n et al. 2020,Jord&aacute;n et al. 2020,2020-05-07,2020-04,,6295.00,0.000,[Fe/H],TOI-677,1.28,1.18,F8,0.03,-0.03,0.06,-0.06
WASP-46 b,1,0,1.174,1.91000,Mass,0,0.037,-0.037,0.13000,-0.13000,1.43036763,0.023350,0.00000093,-0.00000093,0.000720,-0.000720,,82.800,1.46700,,0.14075,Transit,0,0,Ground,SuperWASP,2011,Ciceri et al. 2016,Anderson et al. 2011,2015-12-03,2012-05,,5600.00,-0.300,[Fe/H],WASP-46,0.86,0.83,G6 V,0.03,-0.03,0.08,-0.08
Kepler-706 b,0,0,1.175,,,,0.106,-0.079,,,41.40831347,,0.00000696,-0.00000696,,,,,,,0.14357,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5394.00,-0.060,[Fe/H],Kepler-706,0.84,0.87,,0.08,-0.06,0.04,-0.05
